,Frame,ID,x,y,z,windx,windy
75,51994,11322591,0.720161184827252,1.106544371826859,0.8969515947011627,2.5465782646875845,-0.3621491154493826
76,51995,11322591,0.720459059142178,1.057729270180921,0.8991599999999793,2.5465782646875845,-0.3621491154493826
77,51996,11322591,0.7207569334571041,1.0089141685349832,0.9013684052987962,2.5465782646875845,-0.3621491154493826
78,51997,11322591,0.7181764311274155,0.9591704855858856,0.903545988472019,2.5465782646875845,-0.3621491154493826
79,51998,11322591,0.7176360939159429,0.9330605489329208,0.9056619273940536,2.5465782646875845,-0.3621491154493826
80,51999,11322591,0.7170957567044702,0.906950612279956,0.9076853999393059,2.5465782646875845,-0.3621491154493826
81,52000,11322591,0.7159599696911434,0.8321424174692167,0.9095855839821817,2.5465782646875845,-0.3621491154493826
82,52001,11322591,0.7137931424854096,0.7701427046059272,0.9113316573970871,2.5465782646875845,-0.3621491154493826
83,52002,11322591,0.7116263152796759,0.7081429917426376,0.912892798058428,2.5465782646875845,-0.3621491154493826
84,52003,11322591,0.7105203102396414,0.6835615178828713,0.9142381838406102,2.5465782646875845,-0.3621491154493826
85,52004,11322591,0.7094143051996067,0.658980044023105,0.9153369926180397,2.5465782646875845,-0.3621491154493826
86,52005,11322591,0.7072734112819656,0.5616605925336935,0.9161584022651222,2.5465782646875845,-0.3621491154493826
87,52006,11322591,0.7071089702340497,0.5255559793152935,0.9166715906562639,2.5465782646875845,-0.3621491154493826
88,52007,11322591,0.7069445291861338,0.4894513660968935,0.9168457356658706,2.5465782646875845,-0.3621491154493826
89,52008,11322591,0.7054977851250062,0.4295823923517023,0.9166500151683481,2.5465782646875845,-0.3621491154493826
90,52009,11322591,0.7040510410638785,0.3697134186065111,0.9160536070381022,2.5465782646875845,-0.3621491154493826
91,52010,11322591,0.7032913638279903,0.321185992066117,0.9150256891495393,2.5465782646875845,-0.3621491154493826
92,52011,11322591,0.7025316865921021,0.272658565525723,0.9143999999999792,2.5465782646875845,-0.3621491154493826
93,52012,11322591,0.7060339258521213,0.226301816534284,0.9143999999999792,2.5465782646875845,-0.3621491154493826
94,52013,11322591,0.7042643513580414,0.1892907291860683,0.9143999999999792,2.5465782646875845,-0.3621491154493826
95,52014,11322591,0.7024947768639616,0.1522796418378525,0.913148621700859,2.5465782646875845,-0.3621491154493826
96,52015,11322591,0.7047834572145758,0.081143194942364,0.9123441642228531,3.5990871737214585,0.1197859856314087
97,52016,11322591,0.7044556780594171,0.0468446188257032,0.9119558054403676,3.5990871737214585,0.1197859856314087
98,52017,11322591,0.7041278989042583,0.0125460427090424,0.9119527232278082,3.5990871737214585,0.1197859856314087
99,52018,11322591,0.7032447161569662,-0.0479155667423917,0.9123040954595808,3.5990871737214585,0.1197859856314087
100,52019,11322591,0.702361533409674,-0.1083771761938258,0.9129791000100915,3.5990871737214585,0.1197859856314087
101,52020,11322591,0.7028073584492806,-0.1572981530847221,0.913946914753746,3.5990871737214585,0.1197859856314087
102,52021,11322591,0.7032531834888871,-0.2062191299756184,0.9151767175649503,3.5990871737214585,0.1197859856314087
103,52022,11322591,0.7062567288339883,-0.2549242827568687,0.9166376863181104,3.5990871737214585,0.1197859856314087
104,52023,11322591,0.7092602741790893,-0.3036294355381189,0.918298998887632,3.5990871737214585,0.1197859856314087
105,52024,11322591,0.7090695479592165,-0.353685775827681,0.9201298331479213,3.5990871737214585,0.1197859856314087
106,52025,11322591,0.7088788217393437,-0.4037421161172431,0.9220993669733838,3.5990871737214585,0.1197859856314087
107,52026,11322591,0.7113478800427818,-0.454901075045958,0.9241767782384257,3.5990871737214585,0.1197859856314087
108,52027,11322591,0.7110660037857317,-0.4909667643596813,0.9263312448174528,3.5990871737214585,0.1197859856314087
109,52028,11322591,0.7107841275286815,-0.5270324536734046,0.928531944584871,3.5990871737214585,0.1197859856314087
110,52029,11322591,0.7132948054075295,-0.5981821927241328,0.9307480554150864,3.5990871737214585,0.1197859856314087
111,52030,11322591,0.7164777089398432,-0.6468871934542565,0.9329487551825048,3.5990871737214585,0.1197859856314087
112,52031,11322591,0.7170985833162644,-0.684065494722419,0.9351032217615318,3.5990871737214585,0.1197859856314087
113,52032,11322591,0.7177194576926857,-0.7212437959905815,0.9371806330265737,3.5990871737214585,0.1197859856314087
114,52033,11322591,0.718558418075383,-0.7584348926615123,0.9391501668520363,3.5990871737214585,0.1197859856314087
115,52034,11322591,0.7193973784580803,-0.7956259893324432,0.9409810011123255,3.5990871737214585,0.1197859856314087
116,52035,11322591,0.7193845281661748,-0.869747759704157,0.9426423136818471,3.5990871737214585,0.1197859856314087
117,52036,11322591,0.722191576185818,-0.9315017711425108,0.9441032824350072,3.5990871737214585,0.1197859856314087
118,52037,11322591,0.724998624205461,-0.9932557825808648,0.9453330852462116,3.5990871737214585,0.1197859856314087
119,52038,11322591,0.7250555084774373,-1.030804532332729,0.9463008999898661,3.5990871737214585,0.1197859856314087
120,52039,11322591,0.7251123927494134,-1.0683532820845931,0.9469759045403767,3.5990871737214585,0.1197859856314087
121,52040,11322591,0.7278882054654712,-1.1421006941624745,0.9473272767721495,3.5990871737214585,0.1197859856314087
122,52041,11322591,0.7291407948169819,-1.1800691831256638,0.94732419455959,3.5990871737214585,0.1197859856314087
123,52042,11322591,0.7303933841684928,-1.2180376720888533,0.9469358357771044,3.5990871737214585,0.1197859856314087
124,52043,11322591,0.7307106944167076,-1.2911569645116514,0.9461313782990985,3.5990871737214585,0.1197859856314087
125,52044,11322591,0.7332759396627034,-1.3417623883955276,0.9448799999999784,3.5990871737214585,0.1197859856314087
126,52045,11322591,0.7333991477053867,-1.391686823585474,0.9448799999999784,3.5990871737214585,0.1197859856314087
127,52046,11322591,0.7340431462577871,-1.4434168741750757,0.9448799999999784,3.5990871737214585,0.1197859856314087
128,52047,11322591,0.7346871448101875,-1.4951469247646774,0.9448799999999784,3.5990871737214585,0.1197859856314087
129,52048,11322591,0.7345414570123372,-1.5452170294081142,0.9448799999999784,3.5990871737214585,0.1197859856314087
130,52049,11322591,0.7343957692144869,-1.595287134051551,0.9448799999999784,3.5990871737214585,0.1197859856314087
131,52050,11322591,0.7353740904730796,-1.6353464384650185,0.9448799999999784,3.5990871737214585,0.1197859856314087
132,52051,11322591,0.7363524117316721,-1.6754057428784854,0.9461313782990985,3.5990871737214585,0.1197859856314087
133,52052,11322591,0.7373307329902647,-1.7154650472919526,0.9469358357771044,3.5990871737214585,0.1197859856314087
134,52053,11322591,0.736870713804371,-1.7773775538886407,0.94732419455959,3.5990871737214585,0.1197859856314087
135,52054,11322591,0.7364106946184772,-1.839290060485329,0.9473272767721495,3.5990871737214585,0.1197859856314087
136,52055,11322591,0.7361345940626267,-1.8890836730370064,0.9469759045403767,3.5990871737214585,0.1197859856314087
137,52056,11322591,0.7365483219382988,-1.9367661088453525,0.9463008999898661,3.5990871737214585,0.1197859856314087
138,52057,11322591,0.7365817996491989,-1.9872448911326464,0.9453330852462116,3.5990871737214585,0.1197859856314087
139,52058,11322591,0.7365928729320097,-2.037249021882571,0.9441032824350072,3.5990871737214585,0.1197859856314087
140,52059,11322591,0.7362141148097809,-2.087359424465566,0.9426423136818471,3.5990871737214585,0.1197859856314087
141,52060,11322591,0.7387941671775794,-2.1382026222762294,0.9409810011123255,3.5990871737214585,0.1197859856314087
142,52061,11322591,0.7356392270271189,-2.1897425939408066,0.9391501668520363,3.5990871737214585,0.1197859856314087
143,52062,11322591,0.732163384722224,-2.241177717941041,0.9371806330265737,3.5990871737214585,0.1197859856314087
144,52063,11322591,0.7318075833961546,-2.292580511628218,0.9351032217615318,3.5990871737214585,0.1197859856314087
145,52064,11322591,0.7314517820700852,-2.343983305315396,0.9329487551825048,3.5990871737214585,0.1197859856314087
146,52065,11322591,0.7312121319755759,-2.39367163528816,0.9307480554150864,3.5990871737214585,0.1197859856314087
147,52066,11322591,0.7300072526145241,-2.4463156959410384,0.928531944584871,3.5990871737214585,0.1197859856314087
148,52067,11322591,0.7281518452847757,-2.485721482609299,0.9263312448174528,3.5990871737214585,0.1197859856314087
149,52068,11322591,0.7262964379550272,-2.52512726927756,0.9241767782384257,3.5990871737214585,0.1197859856314087
150,52069,11322591,0.7189031408440292,-2.6054229107708875,0.9220993669733838,3.5990871737214585,0.1197859856314087
151,52070,11322591,0.7188131556346264,-2.65574406854848,0.9201298331479213,3.5990871737214585,0.1197859856314087
152,52071,11322591,0.7179881121644314,-2.7080447113537867,0.9189246880371922,3.5990871737214585,0.1197859856314087
153,52072,11322591,0.7171630686942362,-2.760345354159093,0.9182912933562335,3.5990871737214585,0.1197859856314087
154,52073,11322591,0.7153045178707774,-2.8149952930282485,0.9174267327333192,3.5990871737214585,0.1197859856314087
155,52074,11322591,0.7123125376397277,-2.866588089514452,0.9163926504196374,3.5990871737214585,0.1197859856314087
156,52075,11322591,0.7110115513624092,-2.9200765918540226,0.9152506906663762,3.5990871737214585,0.1197859856314087
157,52076,11322591,0.7097105650850908,-2.973565094193593,0.9140624977247238,3.5990871737214585,0.1197859856314087
158,52077,11322591,0.712294341993472,-3.024408794761236,0.9128897158458685,3.5990871737214585,0.1197859856314087
159,52078,11322591,0.7075566415787176,-3.080805104327739,0.9117939892809985,3.5990871737214585,0.1197859856314087
160,52079,11322591,0.7051212639204026,-3.133689318052107,0.910836962281302,3.5990871737214585,0.1197859856314087
161,52080,11322591,0.7026858862620877,-3.186573531776474,0.9107059682475269,3.5990871737214585,0.1197859856314087
162,52081,11322591,0.6995573322797952,-3.2385887873613948,0.9112391910203048,3.5990871737214585,0.1197859856314087
163,52082,11322591,0.6954301276871738,-3.292030181537096,0.9099354151076746,3.5990871737214585,0.1197859856314087
164,52083,11322591,0.6911307205943131,-3.3459994154580293,0.9081076630599448,3.5990871737214585,0.1197859856314087
165,52084,11322591,0.6904687974305117,-3.398352884150112,0.9058175791283036,3.5990871737214585,0.1197859856314087
166,52085,11322591,0.6858471948516919,-3.4546700800352985,0.9031268075639394,3.5990871737214585,0.1197859856314087
167,52086,11322591,0.6800511341654455,-3.5091434046925256,0.9000969926180398,3.5990871737214585,0.1197859856314087
168,52087,11322591,0.6742550734791991,-3.5636167293497527,0.8967897785417936,3.5990871737214585,0.1197859856314087
169,52088,11322591,0.6704958953741915,-3.617294971330382,0.8932668095863887,3.5990871737214585,0.1197859856314087
170,52089,11322591,0.6634664620952936,-3.672825699230433,0.8895897300030132,3.5990871737214585,0.1197859856314087
171,52090,11322591,0.6536616957978116,-3.7273332042460634,0.8858201840428556,3.5990871737214585,0.1197859856314087
172,52091,11322591,0.6438569295003298,-3.781840709261692,0.8820198159571039,3.5990871737214585,0.1197859856314087
173,52092,11322591,0.6332594152413806,-3.8387761792998103,0.8782502699969462,3.5990871737214585,0.1197859856314087
174,52093,11322591,0.6190513541220628,-3.890443772476047,0.8751988795631309,3.5990871737214585,0.1197859856314087
175,52094,11322591,0.6048432930027451,-3.942111365652283,0.8727038284962892,3.5990871737214585,0.1197859856314087
176,52095,11322591,0.5857834402767463,-3.992311272924219,0.8699930225502888,3.5990871737214585,0.1197859856314087
177,52096,11322591,0.5667235875507476,-4.042511180196156,0.8671589281019119,3.5990871737214585,0.1197859856314087
178,52097,11322591,0.5432944323268126,-4.089765476613885,0.8642940115279407,3.5990871737214585,0.1197859856314087
179,52098,11322591,0.5174564524094973,-4.136233079924395,0.861490739205158,3.5990871737214585,0.1197859856314087
180,52099,11322591,0.4887505347538375,-4.182231323781007,0.8588415775103455,3.5990871737214585,0.1197859856314087
181,52100,11322591,0.4565487844482964,-4.222064539701668,0.8564389928202859,3.5990871737214585,0.1197859856314087
182,52101,11322591,0.4242451012668762,-4.258943857382519,0.8543754515117613,3.5990871737214585,0.1197859856314087
183,52102,11322591,0.3919414180854561,-4.295823175063371,0.8518788593386397,3.5990871737214585,0.1197859856314087
184,52103,11322591,0.3564955595489554,-4.329807043800951,0.8487874001415522,3.5990871737214585,0.1197859856314087
185,52104,11322591,0.3159914338902096,-4.361321049859599,0.8457884073212468,3.5990871737214585,0.1197859856314087
186,52105,11322591,0.2751912769829248,-4.388299027878989,0.843569214278472,3.5990871737214585,0.1197859856314087
187,52106,11322591,0.2368241977311694,-4.413267816562398,0.8419680048538588,3.5990871737214585,0.1197859856314087
188,52107,11322591,0.1908388845884495,-4.438435163933547,0.8402126848012752,3.5990871737214585,0.1197859856314087
189,52108,11322591,0.1469279930135213,-4.456569519599304,0.8383957204975033,3.5990871737214585,0.1197859856314087
190,52109,11322591,0.1030171014385932,-4.474703875265061,0.8366095783193256,3.5990871737214585,0.1197859856314087
191,52110,11322591,0.0580038385855748,-4.483832901260939,0.8349467246435242,3.5990871737214585,0.1197859856314087
192,52111,11322591,0.0129905757325564,-4.492961927256817,0.8326350652239671,3.5990871737214585,0.1197859856314087
193,52112,11322591,-0.0336411272056793,-4.502963833655794,0.8295127839012855,3.5990871737214585,0.1197859856314087
194,52113,11322591,-0.0816105883160143,-4.504818045898305,0.8262672140762274,3.5990871737214585,0.1197859856314087
195,52114,11322591,-0.1295800494263493,-4.506672258140816,0.8229599999999812,3.5990871737214585,0.1197859856314087
196,52115,11322591,-0.1758827089286649,-4.502878725329332,0.8196527859237348,3.5990871737214585,0.1197859856314087
197,52116,11322591,-0.2221853684309804,-4.499085192517846,0.8164072160986768,3.5990871737214585,0.1197859856314087
198,52117,11322591,-0.2686235134904955,-4.49162541756061,0.8132849347759951,3.5990871737214585,0.1197859856314087
199,52118,11322591,-0.3158842137713031,-4.478522699866529,0.810347586206878,3.5990871737214585,0.1197859856314087
200,52119,11322591,-0.3631448413906082,-4.465419665233116,0.8076568146425136,3.5990871737214585,0.1197859856314087
201,52120,11322591,-0.4058583655475944,-4.44655853358824,0.8058999534836503,3.5990871737214585,0.1197859856314087
202,52121,11322591,-0.4485718897045807,-4.427697401943365,0.8049151865709189,3.5990871737214585,0.1197859856314087
203,52122,11322591,-0.489767758906676,-4.404191334755594,0.8039304196581878,3.5990871737214585,0.1197859856314087
204,52123,11322591,-0.5300612321908583,-4.378467890367533,0.8030381191222388,3.5990871737214585,0.1197859856314087
205,52124,11322591,-0.5703547054750406,-4.352744445979472,0.8027175690160602,3.5990871737214585,0.1197859856314087
206,52125,11322591,-0.6067845666227454,-4.32308415961118,0.8011086540600485,3.5990871737214585,0.1197859856314087
207,52126,11322591,-0.6380286874172879,-4.288614428416491,0.7989295297805461,3.5990871737214585,0.1197859856314087
208,52127,11322591,-0.6692728082118305,-4.254144697221802,0.7962726625543352,3.5990871737214585,0.1197859856314087
209,52128,11322591,-0.7005169290063731,-4.219674966027113,0.7932305187581982,3.5990871737214585,0.1197859856314087
210,52129,11322591,-0.7294491338808882,-4.183117418812649,0.7898955647689172,3.5990871737214585,0.1197859856314087
211,52130,11322591,-0.7545937523411321,-4.144759796384851,0.7863602669632747,3.5990871737214585,0.1197859856314087
212,52131,11322591,-0.7785413653636026,-4.10165264116325,0.7827170917180528,3.5990871737214585,0.1197859856314087
213,52132,11322591,-0.8024889783860731,-4.058545485941649,0.779058505410034,3.5990871737214585,0.1197859856314087
214,52133,11322591,-0.8211677368270075,-4.012369793043505,0.7754769744160002,3.5990871737214585,0.1197859856314087
215,52134,11322591,-0.8398464952679419,-3.9661941001453607,0.7726906542622941,3.5990871737214585,0.1197859856314087
216,52135,11322591,-0.852603435605251,-3.918214814539794,0.7705685509151406,3.5990871737214585,0.1197859856314087
217,52136,11322591,-0.8653603759425601,-3.870235528934228,0.7675048316310877,3.5990871737214585,0.1197859856314087
218,52137,11322591,-0.8768655277794206,-3.82114639524984,0.7633685023763603,3.5990871737214585,0.1197859856314087
219,52138,11322591,-0.8838135724958742,-3.7689901132188273,0.758877718677301,3.5990871737214585,0.1197859856314087
220,52139,11322591,-0.8898110122460321,-3.719364154405238,0.7541249469106917,3.5990871737214585,0.1197859856314087
221,52140,11322591,-0.8903545300563531,-3.6639266391854224,0.7492026534533148,3.5990871737214585,0.1197859856314087
222,52141,11322591,-0.8892826590888221,-3.6117040545862458,0.7442033046819528,3.5990871737214585,0.1197859856314087
223,52142,11322591,-0.8881320696553676,-3.5619605461460453,0.739219366973388,3.5990871737214585,0.1197859856314087
224,52143,11322591,-0.8869814802219131,-3.512217037705845,0.7343433067044023,3.5990871737214585,0.1197859856314087
225,52144,11322591,-0.8802985980815676,-3.459141033264718,0.7296675902517783,3.5990871737214585,0.1197859856314087
226,52145,11322591,-0.8700545592220915,-3.407404083516689,0.7252846839922982,3.5990871737214585,0.1197859856314087
227,52146,11322591,-0.8598105203626154,-3.3556671337686605,0.7219127434523043,3.5990871737214585,0.1197859856314087
228,52147,11322591,-0.8511202317944859,-3.303247135281899,0.7194207745980218,3.5990871737214585,0.1197859856314087
229,52148,11322591,-0.8366364160276458,-3.250500791539796,0.7170675053089127,3.5990871737214585,0.1197859856314087
230,52149,11322591,-0.822560544757827,-3.198730992193944,0.7149762240873534,3.5990871737214585,0.1197859856314087
231,52150,11322591,-0.8084846734880082,-3.1469611928480923,0.7132702194357204,3.5990871737214585,0.1197859856314087
232,52151,11322591,-0.7930439910663251,-3.09563742621146,0.7112082192334755,3.5990871737214585,0.1197859856314087
233,52152,11322591,-0.7776033086446419,-3.044313659574827,0.708659229446844,3.5990871737214585,0.1197859856314087
234,52153,11322591,-0.7572909490341555,-2.9903177701937285,0.7063414056021681,3.5990871737214585,0.1197859856314087
235,52154,11322591,-0.7417672428695254,-2.9428180720684107,0.7043472140762302,3.5990871737214585,0.1197859856314087
236,52155,11322591,-0.724154400415766,-2.8935477204321494,0.701039999999984,3.5990871737214585,0.1197859856314087
237,52156,11322591,-0.7065415579620065,-2.8442773687958884,0.6977327859237378,3.5990871737214585,0.1197859856314087
238,52157,11322591,-0.6852931244684355,-2.7958446920428672,0.6944872160986797,3.5990871737214585,0.1197859856314087
239,52158,11322591,-0.6683895836558269,-2.7441227633091416,0.691364934775998,3.5990871737214585,0.1197859856314087
240,52159,11322591,-0.6479691786377384,-2.698223360151804,0.6884275862068809,3.5990871737214585,0.1197859856314087
241,52160,11322591,-0.6280948795066552,-2.646654505972407,0.6869881929416367,3.5990871737214585,0.1197859856314087
242,52161,11322591,-0.6094213991492409,-2.5976723405168407,0.684784410961659,3.5990871737214585,0.1197859856314087
243,52162,11322591,-0.5907479187918265,-2.548690175061275,0.6821321670542871,3.5990871737214585,0.1197859856314087
244,52163,11322591,-0.5704080005937828,-2.5027644409209957,0.6803747921933306,3.5990871737214585,0.1197859856314087
245,52164,11322591,-0.5516828721522946,-2.4536238968226565,0.6794249570229393,3.5990871737214585,0.1197859856314087
246,52165,11322591,-0.5313430651334949,-2.407698112450837,0.6783410456062137,3.5990871737214585,0.1197859856314087
247,52166,11322591,-0.5102098987875192,-2.359344530876479,0.6763848680351752,3.5990871737214585,0.1197859856314087
248,52167,11322591,-0.4898702186485975,-2.3134186893176474,0.6742437577105721,3.5990871737214585,0.1197859856314087
249,52168,11322591,-0.4719386886972976,-2.2667058328300747,0.6719793588835927,3.5990871737214585,0.1197859856314087
250,52169,11322591,-0.4533670646867032,-2.222655566612091,0.6696533158054251,3.5990871737214585,0.1197859856314087
251,52170,11322591,-0.4347954406761087,-2.178605300394108,0.6673272727272576,3.5990871737214585,0.1197859856314087
252,52171,11322591,-0.4061226169006569,-2.125121817086806,0.6650628739002781,3.5990871737214585,0.1197859856314087
253,52172,11322591,-0.3877117125249226,-2.081019004087123,0.662921763575675,3.5990871737214585,0.1197859856314087
254,52173,11322591,-0.3693008081491884,-2.0369161910874407,0.6609655860046366,3.5990871737214585,0.1197859856314087
255,52174,11322591,-0.3513695493496409,-1.9902032109541143,0.6592559854383508,3.5990871737214585,0.1197859856314087
