frame id x y z windx windy
52611 10520887 -0.8021189762344358 0.11465915799902068 0.54864 3.4912228258182463 4.453519206884108
52612 10520887 -0.8381762443605827 0.12119123772809928 0.54864 3.4912228258182463 4.453519206884108
52613 10520887 -0.881845297048252 0.11911304807682774 0.54864 3.4912228258182463 4.453519206884108
52614 10520887 -0.9039059126155644 0.12118568883325484 0.54864 3.4912228258182463 4.453519206884108
52615 10520887 -0.9663742294699507 0.12572237345971757 0.54864 3.4912228258182463 4.453519206884108
52616 10520887 -0.9976860394623135 0.13046985694089538 0.54864 3.4912228258182463 4.453519206884108
52617 10520887 -1.0330618284835027 0.13093827572886382 0.54864 3.4912228258182463 4.453519206884108
52618 10520887 -1.082158198981023 0.13671143918746173 0.54864 3.4912228258182463 4.453519206884108
52619 10520887 -1.1242623167736554 0.1399646919663777 0.57912 3.4912228258182463 4.453519206884108
52620 10520887 -1.1683164785107818 0.14268752197313814 0.57912 3.4912228258182463 4.453519206884108
52621 10520887 -1.20928517905332 0.14615413569658195 0.57912 3.4912228258182463 4.453519206884108
52622 10520887 -1.2466093978083432 0.14772809063637968 0.57912 3.4912228258182463 4.453519206884108
52623 10520887 -1.2866461670694018 0.15404496594829584 0.57912 3.4912228258182463 4.453519206884108
52624 10520887 -1.324714125648409 0.15714775679217727 0.57912 3.4912228258182463 4.453519206884108
52625 10520887 -1.376802948881968 0.1635510575634531 0.57912 3.4912228258182463 4.453519206884108
52626 10520887 -1.3956428664749154 0.16433819026851834 0.57912 3.4912228258182463 4.453519206884108
52627 10520887 -1.4144827840678629 0.1651253229735836 0.57912 3.4912228258182463 4.453519206884108
52628 10520887 -1.4416184731734518 0.17178037012508293 0.6096 3.4912228258182463 4.453519206884108
52629 10520887 -1.4762697203697839 0.17446750605485614 0.6096 3.4912228258182463 4.453519206884108
52630 10520887 -1.5330266152135577 0.18017877392847279 0.6096 3.4912228258182463 4.453519206884108
52631 10520887 -1.5707494952251244 0.1843383628452547 0.6096 3.4912228258182463 4.453519206884108
52632 10520887 -1.6064831312974823 0.19322208445678143 0.6096 3.4912228258182463 4.453519206884108
52633 10520887 -1.649083999333291 0.19360301192368165 0.6096 3.4912228258182463 4.453519206884108
52634 10520887 -1.6929621893408708 0.20012710978690593 0.6096 3.4912228258182463 4.453519206884108
52635 10520887 -1.7296736693892167 0.20629349179078113 0.6096 3.4912228258182463 4.453519206884108
52636 10520887 -1.7616237667239523 0.21452460709720764 0.6096 3.4912228258182463 4.453519206884108
52637 10520887 -1.8083113406541764 0.22115052269752297 0.6096 3.4912228258182463 4.453519206884108
52638 10520887 -1.8331861060552066 0.22928748959127251 0.6400800000000001 3.4912228258182463 4.453519206884108
52639 10520887 -1.8723232953076179 0.23998701461684255 0.6400800000000001 3.4912228258182463 4.453519206884108
52640 10520887 -1.926084705102115 0.257573961592114 0.6400800000000001 3.4912228258182463 4.453519206884108
52641 10520887 -1.9687931924226747 0.2736486290544593 0.6400800000000001 3.4912228258182463 4.453519206884108
52642 10520887 -2.006358341938517 0.29458406076821264 0.6400800000000001 3.4912228258182463 4.453519206884108
52643 10520887 -2.043775013649171 0.31488696457473253 0.6400800000000001 3.4912228258182463 4.453519206884108
52644 10520887 -2.0706426010322927 0.3343094045551559 0.6400800000000001 3.4912228258182463 4.453519206884108
52645 10520887 -2.0995354371849144 0.35731561182293925 0.6400800000000001 3.4912228258182463 4.453519206884108
52646 10520887 -2.1374516429133177 0.3907520323595193 0.6400800000000001 3.4912228258182463 4.453519206884108
52647 10520887 -2.1729553305173157 0.4274889120534541 0.6400800000000001 3.4912228258182463 4.453519206884108
52648 10520887 -2.1967081675016926 0.46111190676662955 0.6477 3.4912228258182463 4.453519206884108
52649 10520887 -2.2204610044860695 0.49473490147980503 0.6553200000000001 3.4912228258182463 4.453519206884108
52650 10520887 -2.2442138414704464 0.5283578961929805 0.6629400000000001 3.4912228258182463 4.453519206884108
52651 10520887 -2.2679666784548234 0.561980890906156 0.67056 3.4912228258182463 4.453519206884108
52652 10520887 -2.2873045634639304 0.5951820740171698 0.67056 3.4912228258182463 4.453519206884108
52653 10520887 -2.3089089506075595 0.6404587665594051 0.67056 3.4912228258182463 4.453519206884108
52654 10520887 -2.312079365715465 0.6633458128628288 0.67056 3.4912228258182463 4.453519206884108
52655 10520887 -2.3266838123063476 0.7210545956032279 0.6858000000000001 3.4912228258182463 4.453519206884108
52656 10520887 -2.3412882588972304 0.778763378343627 0.7010400000000001 3.4912228258182463 4.453519206884108
52657 10520887 -2.3499745920940303 0.8189956474605565 0.7010400000000001 3.4912228258182463 4.453519206884108
52658 10520887 -2.353530458375836 0.889564356799549 0.7010400000000001 3.4912228258182463 4.453519206884108
52659 10520887 -2.3508368567178604 0.9154401698783241 0.7010400000000001 3.4912228258182463 4.453519206884108
52660 10520887 -2.349896876708919 0.9685302185272079 0.7010400000000001 3.4912228258182463 4.453519206884108
52661 10520887 -2.344382444558467 1.0385847590839696 0.7010400000000001 3.4912228258182463 4.453519206884108
52662 10520887 -2.339860280501534 1.0860626114861254 0.7010400000000001 3.4912228258182463 4.453519206884108
52663 10520887 -2.333435052726521 1.1199480475727235 0.7010400000000001 3.4912228258182463 4.453519206884108
52664 10520887 -2.3270098249515083 1.1538334836593214 0.7010400000000001 3.4912228258182463 4.453519206884108
52665 10520887 -2.3177437188372556 1.1987073990433537 0.7010400000000001 3.4912228258182463 4.453519206884108
52666 10520887 -2.315731675863953 1.2466561670005623 0.7010400000000001 3.4912228258182463 4.453519206884108
52667 10520887 -2.304520155347638 1.2972030825621998 0.7010400000000001 3.4912228258182463 4.453519206884108
52668 10520887 -2.2946792952549595 1.3517038655286597 0.7010400000000001 3.4912228258182463 4.453519206884108
52669 10520887 -2.288326610791465 1.3955448468976817 0.7010400000000001 3.4912228258182463 4.453519206884108
52670 10520887 -2.2794281256931974 1.4482508382666637 0.73152 3.4912228258182463 4.453519206884108
52671 10520887 -2.2721297236084013 1.5047521003353745 0.73152 3.4912228258182463 4.453519206884108
52672 10520887 -2.2691160381382085 1.5465309807519796 0.73152 3.4912228258182463 4.453519206884108
52673 10520887 -2.262959278619469 1.5979141833879005 0.73152 3.4912228258182463 4.453519206884108
52674 10520887 -2.253637535507316 1.6752527936006656 0.73152 3.4912228258182463 4.453519206884108
52675 10520887 -2.2489231876512212 1.7195131615591381 0.73152 3.4912228258182463 4.453519206884108
52676 10520887 -2.240010723903083 1.7820296403530784 0.73152 3.4912228258182463 4.453519206884108
52677 10520887 -2.229496809607986 1.8331554956102194 0.73152 3.4912228258182463 4.453519206884108
52678 10520887 -2.2266731879604067 1.8567104628920674 0.73152 1.7574830494986111 5.37900766650551
52679 10520887 -2.2238495663128273 1.8802654301739155 0.73152 1.7574830494986111 5.37900766650551
52680 10520887 -2.2171471431811085 1.9360271315187547 0.73152 1.7574830494986111 5.37900766650551
52681 10520887 -2.21056153960353 1.9900744093347402 0.73152 1.7574830494986111 5.37900766650551
52682 10520887 -2.2004304786570357 2.037586561999046 0.73152 1.7574830494986111 5.37900766650551
52683 10520887 -2.188225880606957 2.0922487658012425 0.762 1.7574830494986111 5.37900766650551
52684 10520887 -2.1811551404030043 2.165416779192645 0.762 1.7574830494986111 5.37900766650551
52685 10520887 -2.1694851326234543 2.2146453898088567 0.762 1.7574830494986111 5.37900766650551
52686 10520887 -2.1666157429186503 2.2586917782060447 0.762 1.7574830494986111 5.37900766650551
52687 10520887 -2.15772428320944 2.3048569772272995 0.762 1.7574830494986111 5.37900766650551
52688 10520887 -2.1497004609855157 2.3619390604843247 0.762 1.7574830494986111 5.37900766650551
52689 10520887 -2.1438793113628147 2.409576466522807 0.762 1.7574830494986111 5.37900766650551
52690 10520887 -2.1409480802087177 2.456523824576654 0.7924800000000001 1.7574830494986111 5.37900766650551
52691 10520887 -2.136548286834836 2.5041590479425433 0.7924800000000001 1.7574830494986111 5.37900766650551
52692 10520887 -2.1286720362264013 2.5618737338877735 0.7924800000000001 1.7574830494986111 5.37900766650551
52693 10520887 -2.119975794158367 2.615581018583046 0.7924800000000001 1.7574830494986111 5.37900766650551
52694 10520887 -2.1134823478335223 2.659843651524143 0.7924800000000001 1.7574830494986111 5.37900766650551
52695 10520887 -2.0996315970163426 2.726586601878477 0.7924800000000001 1.7574830494986111 5.37900766650551
52696 10520887 -2.0980965172709247 2.774692079730729 0.7924800000000001 1.7574830494986111 5.37900766650551
52697 10520887 -2.08915262249697 2.8248129990223787 0.82296 1.7574830494986111 5.37900766650551
52698 10520887 -2.080376713377497 2.8776763650317094 0.82296 1.7574830494986111 5.37900766650551
52699 10520887 -2.0756501203319444 2.9124685638263346 0.82296 1.7574830494986111 5.37900766650551
52700 10520887 -2.070923527286392 2.9472607626209597 0.82296 1.7574830494986111 5.37900766650551
52701 10520887 -2.0655289322095394 2.9922336519434922 0.82296 1.7574830494986111 5.37900766650551
52702 10520887 -2.0584878762271863 3.034097083264499 0.82296 1.7574830494986111 5.37900766650551
52703 10520887 -2.0569671342736404 3.0875823123660076 0.82296 1.7574830494986111 5.37900766650551
52704 10520887 -2.0464986027425915 3.1372043255264517 0.82296 1.7574830494986111 5.37900766650551
52705 10520887 -2.040738815263669 3.188717992527337 0.8534400000000001 1.7574830494986111 5.37900766650551
52706 10520887 -2.036788560116351 3.2333457481007826 0.8534400000000001 1.7574830494986111 5.37900766650551
52707 10520887 -2.026747733625381 3.2803034623215646 0.8534400000000001 1.7574830494986111 5.37900766650551
52708 10520887 -2.022348212506012 3.3263032104625245 0.8534400000000001 1.7574830494986111 5.37900766650551
52709 10520887 -2.014241614673714 3.3673505928902343 0.8534400000000001 1.7574830494986111 5.37900766650551
52710 10979952 1.193852954426331 0.0014995139727303625 0.39624000000000004 1.7574830494986111 5.37900766650551
52710 10520887 -2.010012916178541 3.406044949264049 0.8534400000000001 1.7574830494986111 5.37900766650551
52711 10979952 1.1672293177798814 0.003187437282148417 0.39624000000000004 1.7574830494986111 5.37900766650551
52711 10520887 -2.0057842176833685 3.444739305637864 0.8534400000000001 1.7574830494986111 5.37900766650551
52712 10520887 -2.004320443435546 3.4817679975939075 0.8534400000000001 1.7574830494986111 5.37900766650551
52712 10979952 1.1398005762940835 0.0018673652412927316 0.42672000000000004 1.7574830494986111 5.37900766650551
52713 10520887 -1.9948663885433537 3.526931418262883 0.8534400000000001 1.7574830494986111 5.37900766650551
52713 10979952 1.110276184795227 0.003918999732676315 0.42672000000000004 1.7574830494986111 5.37900766650551
52714 10979952 1.0839615220364256 0.004922149880642962 0.42672000000000004 1.7574830494986111 5.37900766650551
52714 10520887 -1.9903280822236178 3.573353214634823 0.8534400000000001 1.7574830494986111 5.37900766650551
52715 10979952 1.0544370923714812 0.006974017300085761 0.42672000000000004 1.7574830494986111 5.37900766650551
52715 10520887 -1.9828339709677094 3.6342313813979046 0.8534400000000001 1.7574830494986111 5.37900766650551
52716 10979952 1.0237799856500411 0.01208304502657398 0.42672000000000004 1.7574830494986111 5.37900766650551
52716 10520887 -1.9782217291744486 3.6605313521435376 0.8534400000000001 1.7574830494986111 5.37900766650551
52717 10520887 -1.9723719331137681 3.7177412501151625 0.88392 1.7574830494986111 5.37900766650551
52717 10979952 0.9974951345227792 0.014537132270036793 0.42672000000000004 1.7574830494986111 5.37900766650551
52718 10979952 0.9712102833955172 0.016991219513499606 0.42672000000000004 1.7574830494986111 5.37900766650551
52718 10520887 -1.967487701004728 3.7652183630159644 0.88392 1.7574830494986111 5.37900766650551
52719 10520887 -1.9552891789431042 3.8133395219624306 0.88392 1.7574830494986111 5.37900766650551
52719 10979952 0.9443795903981512 0.018046628737355422 0.42672000000000004 1.7574830494986111 5.37900766650551
52720 10520887 -1.955297894491334 3.8540051568352403 0.88392 1.7574830494986111 5.37900766650551
52720 10979952 0.917698096219139 0.019287039503278744 0.45720000000000005 1.7574830494986111 5.37900766650551
52721 10979952 0.8926996346616471 0.017524303927147405 0.45720000000000005 1.7574830494986111 5.37900766650551
52721 10520887 -1.9476493618904154 3.8947351864641395 0.88392 1.7574830494986111 5.37900766650551
52722 10979952 0.8658180634520645 0.026307167635741743 0.45720000000000005 1.7574830494986111 5.37900766650551
52722 10520887 -1.9369285666680887 3.9356281226748964 0.88392 1.7574830494986111 5.37900766650551
52723 10520887 -1.9303020251535064 3.998192559268548 0.88392 1.7574830494986111 5.37900766650551
52723 10979952 0.8395814031524945 0.02483237463349145 0.45720000000000005 1.7574830494986111 5.37900766650551
52724 10520887 -1.9212246247834945 4.043829908341864 0.88392 1.7574830494986111 5.37900766650551
52724 10979952 0.8133447428529246 0.02335758163124116 0.45720000000000005 1.7574830494986111 5.37900766650551
52725 10520887 -1.914764818001956 4.063565996215939 0.88392 1.7574830494986111 5.37900766650551
52725 10979952 0.7873874366546572 0.026815201981354675 0.45720000000000005 1.7574830494986111 5.37900766650551
52726 10979952 0.7582527785621168 0.028974547004062504 0.45720000000000005 1.7574830494986111 5.37900766650551
52726 10520887 -1.9021761231922711 4.1193882633250825 0.88392 1.7574830494986111 5.37900766650551
52727 10979952 0.7260435145287268 0.029334767321580482 0.45720000000000005 1.7574830494986111 5.37900766650551
52727 10520887 -1.892582841236506 4.16497362425767 0.9144000000000001 1.7574830494986111 5.37900766650551
52728 10520887 -1.8845094615023947 4.205915188608658 0.9144000000000001 1.7574830494986111 5.37900766650551
52728 10979952 0.6964843665671443 0.031282570666535836 0.45720000000000005 1.7574830494986111 5.37900766650551
52729 10520887 -1.8796609426034439 4.228866166941232 0.9144000000000001 1.7574830494986111 5.37900766650551
52729 10979952 0.6687207887715929 0.02785384894233052 0.45720000000000005 1.7574830494986111 5.37900766650551
52730 10520887 -1.874812423704493 4.251817145273808 0.9144000000000001 1.7574830494986111 5.37900766650551
52730 10979952 0.6389863450806608 0.032663080614768414 0.45720000000000005 1.7574830494986111 5.37900766650551
52731 10979952 0.6092519013897286 0.03747231228720631 0.45720000000000005 1.7574830494986111 5.37900766650551
52731 10520887 -1.872522836155104 4.25206648619294 0.9144000000000001 1.7574830494986111 5.37900766650551
52732 10520887 -1.8702332486057152 4.2523158271120725 0.9144000000000001 1.7574830494986111 5.37900766650551
52732 10979952 0.5826046715148311 0.03881954282985166 0.45720000000000005 1.7574830494986111 5.37900766650551
52733 10520887 -1.8679436610563265 4.252565168031205 0.9144000000000001 1.7574830494986111 5.37900766650551
52733 10979952 0.5533319095665613 0.04055750358269915 0.45720000000000005 1.7574830494986111 5.37900766650551
52734 10520887 -1.8656540735069376 4.252814508950337 0.9144000000000001 1.7574830494986111 5.37900766650551
52734 10979952 0.5202328610146285 0.04634979738880815 0.45720000000000005 1.7574830494986111 5.37900766650551
52735 10520887 -1.8633644859575487 4.253063849869469 0.9144000000000001 1.7574830494986111 5.37900766650551
52735 10979952 0.4940303512278348 0.04498183857308402 0.47244 1.7574830494986111 5.37900766650551
52736 10520887 -1.8610748984081598 4.253313190788601 0.9144000000000001 1.7574830494986111 5.37900766650551
52736 10979952 0.4678278414410411 0.04361387975735989 0.48768 1.7574830494986111 5.37900766650551
52737 10520887 -1.858785310858771 4.2535625317077335 0.9144000000000001 1.7574830494986111 5.37900766650551
52737 10979952 0.43332327208976795 0.05488950755190196 0.48768 1.7574830494986111 5.37900766650551
52738 10520887 -1.8564957233093822 4.253811872626866 0.9144000000000001 1.7574830494986111 5.37900766650551
52738 10979952 0.4058135723212337 0.05359849673257838 0.48768 1.7574830494986111 5.37900766650551
52739 10979952 0.37327508399858106 0.05798165144215152 0.48768 1.7574830494986111 5.37900766650551
52739 10520887 -1.8542061357599933 4.254061213545998 0.9144000000000001 1.7574830494986111 5.37900766650551
52740 10520887 -1.8519165482106044 4.25431055446513 0.9144000000000001 1.7574830494986111 5.37900766650551
52740 10979952 0.3407365956759284 0.062364806151724655 0.48768 1.7574830494986111 5.37900766650551
52741 10520887 -1.8496269606612157 4.254559895384262 0.9144000000000001 1.7574830494986111 5.37900766650551
52741 10979952 0.3095198515318833 0.07011325552981079 0.48768 1.7574830494986111 5.37900766650551
52742 10520887 -1.8473373731118268 4.2548092363033945 0.9144000000000001 1.7574830494986111 5.37900766650551
52742 10979952 0.27830310738783826 0.07786170490789693 0.48768 1.7574830494986111 5.37900766650551
52743 10520887 -1.8450477855624379 4.255058577222527 0.9144000000000001 1.7574830494986111 5.37900766650551
52743 10979952 0.2447226024257092 0.08381263736573558 0.48768 1.7574830494986111 5.37900766650551
52744 10520887 -1.842758198013049 4.255307918141659 0.9144000000000001 1.7574830494986111 5.37900766650551
52744 10979952 0.21431731529105646 0.08860917042407701 0.5181600000000001 1.7574830494986111 5.37900766650551
52745 10979952 0.18397205737864264 0.09630696670358263 0.5181600000000001 1.7574830494986111 5.37900766650551
52745 10520887 -1.84046861046366 4.255557259060791 0.9144000000000001 1.7574830494986111 5.37900766650551
52746 10520887 -1.8381790229142714 4.255806599979923 0.9144000000000001 1.7574830494986111 5.37900766650551
52746 10979952 0.15298183136474197 0.10094445150604434 0.5181600000000001 1.7574830494986111 5.37900766650551
52747 10520887 -1.8358894353648825 4.2560559408990555 0.9144000000000001 1.7574830494986111 5.37900766650551
52747 10979952 0.12170360088965504 0.10415740741011412 0.5181600000000001 1.7574830494986111 5.37900766650551
52748 10520887 -1.8335998478154936 4.256305281818188 0.9144000000000001 1.7574830494986111 5.37900766650551
52748 10979952 0.08977140467379063 0.10700008734786864 0.5181600000000001 1.7574830494986111 5.37900766650551
52749 10979952 0.06152142011412187 0.11132649943109016 0.5181600000000001 1.7574830494986111 5.37900766650551
52749 10520887 -1.8313102602661047 4.25655462273732 0.9144000000000001 1.7574830494986111 5.37900766650551
52750 10520887 -1.829020672716716 4.256803963656452 0.9144000000000001 1.7574830494986111 5.37900766650551
52750 10979952 0.02991016889941689 0.11406454256547624 0.5181600000000001 1.7574830494986111 5.37900766650551
52751 10979952 -0.006016380981377467 0.11283896896338594 0.5181600000000001 1.7574830494986111 5.37900766650551
52751 10520887 -1.826731085167327 4.257053304575584 0.9144000000000001 1.7574830494986111 5.37900766650551
52752 10520887 -1.8244414976179382 4.2573026454947165 0.9144000000000001 1.7574830494986111 5.37900766650551
52752 10979952 -0.03700822597602649 0.11584216233269265 0.5181600000000001 1.7574830494986111 5.37900766650551
52753 10520887 -1.8221519100685493 4.257551986413849 0.9144000000000001 1.7574830494986111 5.37900766650551
52753 10979952 -0.07566599815653985 0.11848893500070073 0.5181600000000001 1.7574830494986111 5.37900766650551
52754 10979952 -0.11432377033705321 0.12113570766870882 0.5181600000000001 1.7574830494986111 5.37900766650551
52754 10520887 -1.8198623225191606 4.257801327332981 0.9144000000000001 1.7574830494986111 5.37900766650551
52755 10979952 -0.15146300140398372 0.1229943279515118 0.5181600000000001 1.7574830494986111 5.37900766650551
52755 10520887 -1.8175727349697717 4.258050668252113 0.9144000000000001 1.7574830494986111 5.37900766650551
52756 10520887 -1.8152831474203828 4.258300009171245 0.9144000000000001 1.7574830494986111 5.37900766650551
52756 10979952 -0.1860569852086169 0.12448846681237338 0.5181600000000001 1.7574830494986111 5.37900766650551
52757 10520887 -1.8129935598709939 4.2585493500903775 0.9144000000000001 1.7574830494986111 5.37900766650551
52757 10979952 -0.22600476727893293 0.12726551628976765 0.5181600000000001 1.7574830494986111 5.37900766650551
52758 10520887 -1.8107039723216052 4.25879869100951 0.9144000000000001 1.7574830494986111 5.37900766650551
52758 10979952 -0.26185422593100993 0.12899523795703677 0.5181600000000001 1.7574830494986111 5.37900766650551
52759 10520887 -1.8084143847722163 4.259048031928642 0.9144000000000001 1.7574830494986111 5.37900766650551
52759 10979952 -0.29770368458308694 0.1307249596243059 0.5181600000000001 1.7574830494986111 5.37900766650551
52760 10979952 -0.3358999051460463 0.13071019629588168 0.5181600000000001 1.7574830494986111 5.37900766650551
52760 10520887 -1.8061247972228274 4.259297372847774 0.9144000000000001 1.7574830494986111 5.37900766650551
52761 10979952 -0.3733025449023526 0.13312334760623543 0.5181600000000001 1.7574830494986111 5.37900766650551
52761 10520887 -1.8038352096734385 4.259546713766906 0.9144000000000001 1.7574830494986111 5.37900766650551
52762 10520887 -1.8015456221240496 4.259796054686039 0.9144000000000001 1.7574830494986111 5.37900766650551
52762 10979952 -0.41372318801575547 0.13336881977540324 0.54864 1.7574830494986111 5.37900766650551
52763 10979952 -0.4505754370327668 0.1358360905448843 0.54864 1.7574830494986111 5.37900766650551
52763 10520887 -1.7992560345746609 4.260045395605172 0.9144000000000001 1.7574830494986111 5.37900766650551
52764 10520887 -1.796966447025272 4.260294736524304 0.9144000000000001 1.7574830494986111 5.37900766650551
52764 10979952 -0.4873570490120511 0.1401497845373378 0.54864 1.7574830494986111 5.37900766650551
52765 10520887 -1.794676859475883 4.260544077443436 0.9144000000000001 1.7574830494986111 5.37900766650551
52765 10979952 -0.5247598181783399 0.1425637362111614 0.54864 1.7574830494986111 5.37900766650551
52766 10979952 -0.5601711239851659 0.14128911969638427 0.54864 1.7574830494986111 5.37900766650551
52766 10520887 -1.7923872719264942 4.260793418362568 0.9144000000000001 1.7574830494986111 5.37900766650551
52767 10979952 -0.5958381334211671 0.14792613216760478 0.54864 1.7574830494986111 5.37900766650551
52767 10520887 -1.7900976843771055 4.2610427592817 0.9144000000000001 1.7574830494986111 5.37900766650551
52768 10520887 -1.7878080968277166 4.261292100200833 0.9144000000000001 1.7574830494986111 5.37900766650551
52768 10979952 -0.6325853099088636 0.1523461335134019 0.54864 1.7574830494986111 5.37900766650551
52769 10979952 -0.6658105417739921 0.15830200950860848 0.54864 1.7574830494986111 5.37900766650551
52769 10520887 -1.7855185092783277 4.261541441119965 0.9144000000000001 1.7574830494986111 5.37900766650551
52770 10979952 -0.7003247225021569 0.15977242604716888 0.57912 1.7574830494986111 5.37900766650551
52770 10520887 -1.7832289217289388 4.261790782039097 0.9144000000000001 1.7574830494986111 5.37900766650551
52771 10979952 -0.7346991908367335 0.16330034259850826 0.57912 1.7574830494986111 5.37900766650551
52771 10520887 -1.7809393341795499 4.262040122958229 0.9144000000000001 1.7574830494986111 5.37900766650551
52772 10520887 -1.7786497466301612 4.262289463877361 0.9144000000000001 1.7574830494986111 5.37900766650551
52772 10979952 -0.770721677855295 0.16993763188114572 0.57912 1.7574830494986111 5.37900766650551
52773 10979952 -0.8032669705031965 0.16819439967723368 0.57912 1.7574830494986111 5.37900766650551
